Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_21_54.001469_tgtkzcvdlv_2ce336cb-e899-4a17-a5e7-b693ad1173f3.jpg?v=1734414796,24,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_25_16.664285_focaqoapmr_b32e7085-9841-47cc-a115-95ec3f7c1678.jpg?v=1734414798,25,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_27.453301_yqkpwwsdaj_9beeb429-3d53-4314-8b05-719f51e333fc.jpg?v=1734414799,26,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_26.848654_fvpxtjxeau_d4175d6b-8b3c-4d41-a8e1-ce8d92be0cbb.jpg?v=1734414800,27,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_27_03.282454_igdvfaeqog_a948f34b-2f2b-4302-a403-e72cd339751e.jpg?v=1734414801,28,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_41_28.150064_bcbtgnlbtz_33097570-975f-4dad-941f-dc750f898718.jpg?v=1734414803,29,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_27.864742_mzknqubtgj_98fac959-0f3e-46e8-aafa-cfb92820d419.jpg?v=1734414804,30,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_04_41.334944_rgvwyoyaka_0ac2ad07-6d1b-4770-b816-75cb6a136fba.jpg?v=1734414805,31,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_41_24.593621_lcwfwygijz.jpg?v=1734414807,32,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_52_03.498617_kclawfncta.jpg?v=1734414808,33,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_14_34.971157_ddskxenlxe_046f23eb-d868-40a7-8799-2c2f86cbc17f.jpg?v=1734414809,34,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_30.106721_ckxrltkeno_d2d36e56-2099-4a01-a5b8-1bf368dbf75b.jpg?v=1734414811,35,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_45.477582_fgqmldhxdu_ed96533c-aaa3-44b6-8e1f-2ec27e95c482.jpg?v=1734414812,36,,,,,,,,,,,,,,,,,,,,,,
nectar-luxe-memory-foam-5-1-mattress,Nectar Luxe Memory Foam 5.1 Mattress,"Meet the award-winning Nectar—the better mattress for better mornings. With multiple unique layers of sweet comfort and support, the Nectar Luxe Memory Foam 5.1 twin XL mattress ensures a refreshing rest. The breathable extra cooling cover, therapeutic memory foam and support foams work together to keep you cool, cradle your body and minimize motion transfer. It's love at first sleep.
<br><br>
<h3>More About This Product</h3>
<b>Product Details</b><ul>
<li>Comfort level: medium plush</li>
<li>Cooling quilted poly-blend cover</li>
<li>Therapeutic memory foam</li>
<li>Comfort support foam</li>
<li>Endurance support foam</li>
<li>Shift-resistant lower comfort cover</li>
<li>Adjustable base compatible</li>
<li>CertiPUR-US® certified foams</li>
<li>Note: Purchasing mattress and foundation from two different brands may void warranty; see warranty for details</li>
<li>Foundation/box spring sold separately</li>
<li>Mattress ships in a box; please allow 72 hours for your mattress to fully expand after opening</li>
<li>State recycling fee may apply</li>
</ul><br>
<div class=""container-desc"">
    <h2 class=""kas58-header"">Weight &amp; Dimensions</h2>
    <details>
        <summary>Dimensions</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Full Dimension</td>
                    <td class=""kas58-cell""><p>38W x 80D x 14H</p></td>
            </tr>
</tbody>
        </table>
    </details>
    <br>
    <details>
        <summary>Weight</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Weight</td>
                    <td class=""kas58-cell""><p>71lbs.</p></td>
                </tr>
            </tbody>
        </table>
    </details>
</div><br><br>
<iframe width=""100%"" height=""350px"" src=""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.0_Luxe_Foam_PDP_7_VideoThumb_4x3""></iframe>",Nectar,Mattress,"1000-1500, 500-1000, bed-size_california-king, bed-size_full, bed-size_king, bed-size_queen, bed-size_twin, bed-size_twin-xl, Brand_Ashley, Collection_Nectar Luxe Memory Foam 5.1, Color_White, consumer-assembly_no-assembly-required, material_fabric, mattress, Mattress Type_Memory Foam Mattress, nectar, product-video_available, shipping_express, style_traditional, sub-brand_nectar, Type_Memory Foam Mattress, VendorCollectionId_M127",2024-12-18T13:44:40-05:00,Bed Size,Queen,,,,,M12731,43998,,100,deny,manual,1249,1449,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,active
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,Twin,,,,,M12711,30844,,100,deny,manual,749,899,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_b1d2e78e-f818-4c6b-a7b4-30be748a97fe.jpg?v=1734547491,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,Twin XL,,,,,M12771,32205,,100,deny,manual,1099,1249,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M127-SWATCH-500.jpg?v=1734547491,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,Full,,,,,M12721,39009,,100,deny,manual,1149,1349,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-N_Luxe_Foam_Layers_34.jpg?v=1734547491,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,King,,,,,M12741,53070,,100,deny,manual,1499,1699,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_d57038f7-988c-4537-a537-135f83d55c5f.jpg?v=1734547491,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,California King,,,,,M12751,52617,,100,deny,manual,1499,1699,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_817ff5a7-a06b-409d-9129-960d48947681.jpg?v=1734547491,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5.jpg?v=1734547491,lb,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_79687ed4-4ac1-4884-94e1-75ebe7518d16.jpg?v=1734547491,7,,,,,,,,,,,,,,,,,,,,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_0fa79f47-0385-4266-8770-ccab97f15cd0.jpg?v=1734547491,8,,,,,,,,,,,,,,,,,,,,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_8f5b1b4d-0a31-4d54-a922-ad2bbfed2c00.jpg?v=1734547491,9,,,,,,,,,,,,,,,,,,,,,,
nectar-luxe-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12711-M12771-M12721-M12731-M12741-M12751-Nectar_5_b30a8bd6-762e-4a52-8710-36e49963a588.jpg?v=1734547491,10,,,,,,,,,,,,,,,,,,,,,,
nectar-classic-memory-foam-5-1-mattress,Nectar Classic Memory Foam 5.1 Mattress,"Meet the award-winning Nectar—the better mattress for better mornings. With multiple unique layers of sweet comfort and support, the Nectar Classic Memory Foam 5.1 California king mattress ensures a refreshing rest. The breathable cooling cover, therapeutic memory foam and support foams work together to keep you cool, cradle your body and minimize motion transfer. It's love at first sleep.
<br><br>
<h3>More About This Product</h3>
<b>Product Details</b><ul>
<li>Comfort level: firm</li>
<li>Cooling quilted poly-blend cover</li>
<li>Therapeutic memory foam</li>
<li>Comfort support foam</li>
<li>Endurance support foam</li>
<li>Shift-resistant lower comfort cover</li>
<li>Adjustable base compatible</li>
<li>CertiPUR-US® certified foams</li>
<li>Note: Purchasing mattress and foundation from two different brands may void warranty; see warranty for details</li>
<li>Foundation/box spring sold separately</li>
<li>Mattress ships in a box; please allow 72 hours for your mattress to fully expand after opening</li>
<li>State recycling fee may apply</li>
</ul><br>
<div class=""container-desc"">
    <h2 class=""kas58-header"">Weight &amp; Dimensions</h2>
    <details>
        <summary>Dimensions</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Full Dimension</td>
                    <td class=""kas58-cell""><p>72W x 84D x 12H</p></td>
            </tr>
</tbody>
        </table>
    </details>
    <br>
    <details>
        <summary>Weight</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Weight</td>
                    <td class=""kas58-cell""><p>96lbs.</p></td>
                </tr>
            </tbody>
        </table>
    </details>
</div><br><br>
<iframe width=""100%"" height=""350px"" src=""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.0_Classic_Foam_PDP_7_VideoThumb_4x3""></iframe>",Nectar,Mattress,"500-1000, bed-size_california-king, bed-size_full, bed-size_king, bed-size_queen, bed-size_twin, bed-size_twin-xl, Brand_Ashley, Collection_Nectar Classic Memory Foam 5.1, Color_White, consumer-assembly_no-assembly-required, material_fabric, mattress, Mattress Type_Memory Foam Mattress, nectar, product-video_available, shipping_express, style_traditional, sub-brand_nectar, Type_Memory Foam Mattress, under-500, VendorCollectionId_M125",2024-12-18T13:44:53-05:00,Bed Size,Queen,,,,,M12531,37648,,100,deny,manual,649,699,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,active
nectar-classic-memory-foam-5-1-mattress,,,,,,,,Twin,,,,,M12511,27216,,100,deny,manual,349,349,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_2ff2d5cf-18b1-4864-9423-b78fd3e4917c.jpg?v=1734547505,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,Twin XL,,,,,M12571,28123,,100,deny,manual,549,599,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M125-SWATCH-500.jpg?v=1734547505,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,Full,,,,,M12521,33566,,100,deny,manual,599,649,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-N_Classic_Foam_Layers_34.jpg?v=1734547505,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,King,,,,,M12541,44906,,100,deny,manual,849,899,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_1f537c26-04dc-4f46-8120-f84f9d59abe3.jpg?v=1734547505,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,California King,,,,,M12551,43545,,100,deny,manual,849,899,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_5bde1608-128f-42c0-889f-d16e6bb1d2ef.jpg?v=1734547505,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5.jpg?v=1734547505,lb,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_acb7a17b-fd2c-4a73-b014-caf453d4a444.jpg?v=1734547505,7,,,,,,,,,,,,,,,,,,,,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_7a0c7560-6272-41ed-b00e-9659667cea1a.jpg?v=1734547505,8,,,,,,,,,,,,,,,,,,,,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_9537d43c-3495-498e-a317-6846829d8f0c.jpg?v=1734547505,9,,,,,,,,,,,,,,,,,,,,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_5e959eb4-2676-42cf-a102-46d2dab9f3d9.jpg?v=1734547505,10,,,,,,,,,,,,,,,,,,,,,,
nectar-classic-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12511-M12571-M12521-M12531-M12541-M12551-Nectar_5_bc4be03b-afdc-4973-94ba-0bca7ab1cc12.jpg?v=1734547505,11,,,,,,,,,,,,,,,,,,,,,,
nectar-premier-memory-foam-5-1-mattress,Nectar Premier Memory Foam 5.1 Mattress,"Meet the award-winning Nectar—the better mattress for better mornings. With multiple unique layers of sweet comfort and support, the Nectar Premier Memory Foam 5.1 twin mattress ensures a refreshing rest. The breathable extra cooling cover, therapeutic memory foam and support foams work together to keep you cool, cradle your body and minimize motion transfer. It's love at first sleep.
<br><br>
<h3>More About This Product</h3>
<b>Product Details</b><ul>
<li>Comfort level: medium firm</li>
<li>Cooling quilted poly-blend cover</li>
<li>Therapeutic memory foam</li>
<li>Comfort support foam</li>
<li>Endurance support foam</li>
<li>Shift-resistant lower comfort cover</li>
<li>Adjustable base compatible</li>
<li>CertiPUR-US® certified foams</li>
<li>Note: Purchasing mattress and foundation from two different brands may void warranty; see warranty for details</li>
<li>Foundation/box spring sold separately</li>
<li>Mattress ships in a box; please allow 72 hours for your mattress to fully expand after opening</li>
<li>State recycling fee may apply</li>
</ul><br>
<div class=""container-desc"">
    <h2 class=""kas58-header"">Weight &amp; Dimensions</h2>
    <details>
        <summary>Dimensions</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Full Dimension</td>
                    <td class=""kas58-cell""><p>38W x 75D x 13H</p></td>
            </tr>
</tbody>
        </table>
    </details>
    <br>
    <details>
        <summary>Weight</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Weight</td>
                    <td class=""kas58-cell""><p>64lbs.</p></td>
                </tr>
            </tbody>
        </table>
    </details>
</div><br><br>
<iframe width=""100%"" height=""350px"" src=""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.0_Premier_Foam_PDP_7_VideoThumb_4x3""></iframe>",Nectar,Mattress,"1000-1500, 500-1000, bed-size_california-king, bed-size_full, bed-size_king, bed-size_queen, bed-size_twin, bed-size_twin-xl, Brand_Ashley, Collection_Nectar Premier Memory Foam 5.1, Color_White, consumer-assembly_no-assembly-required, material_fabric, mattress, Mattress Type_Memory Foam Mattress, nectar, product-video_available, shipping_express, style_traditional, sub-brand_nectar, Type_Memory Foam Mattress, VendorCollectionId_M126",2024-12-18T13:45:07-05:00,Bed Size,Queen,,,,,M12631,40823,,100,deny,manual,899,1049,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,active
nectar-premier-memory-foam-5-1-mattress,,,,,,,,Twin,,,,,M12611,29030,,100,deny,manual,549,649,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_e3c399f2-c56c-4505-9eb9-1c0e3315c282.jpg?v=1734547519,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,Twin XL,,,,,M12671,30391,,100,deny,manual,799,899,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M126-SWATCH-500.jpg?v=1734547519,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,Full,,,,,M12621,36287,,100,deny,manual,849,999,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-N_Premier_Foam_Layers_34.jpg?v=1734547519,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,King,,,,,M12641,48988,,100,deny,manual,1149,1299,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_e0eca6c7-b306-42f2-8289-d898502e7b6a.jpg?v=1734547519,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,California King,,,,,M12651,48534,,100,deny,manual,1149,1299,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_dcc69458-01bc-4771-b116-e1aad4e2c61f.jpg?v=1734547519,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5.jpg?v=1734547519,lb,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_3eff3b57-975d-48a1-8edd-3cfe04fbeffc.jpg?v=1734547519,7,,,,,,,,,,,,,,,,,,,,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_ebba73c9-919a-4189-b328-0c079f24b187.jpg?v=1734547519,8,,,,,,,,,,,,,,,,,,,,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_a28c238e-eecb-47de-b5ee-d01b8fdf203e.jpg?v=1734547519,9,,,,,,,,,,,,,,,,,,,,,,
nectar-premier-memory-foam-5-1-mattress,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12611-M12671-M12621-M12631-M12641-M12651-Nectar_5_b71d7877-0cf5-4ade-9080-f40d332446ad.jpg?v=1734547519,10,,,,,,,,,,,,,,,,,,,,,,
nectar-ultra-memory-foam-5-1-mattress,Nectar Ultra Memory Foam 5.1 Mattress,"Meet the award-winning Nectar—the better mattress for better mornings. With multiple unique layers of sweet comfort and support, the Nectar Ultra Memory Foam 5.1 queen mattress ensures a refreshing rest. The breathable extra cooling cover, therapeutic memory foam and support foams work together to keep you cool, cradle your body and minimize motion transfer. It's love at first sleep.
<br><br>
<h3>More About This Product</h3>
<b>Product Details</b><ul>
<li>Comfort level: ultra plush</li>
<li>Cooling quilted poly-blend cover</li>
<li>Therapeutic memory foam</li>
<li>Comfort support foam</li>
<li>Endurance support foam</li>
<li>Shift-resistant lower comfort cover</li>
<li>Adjustable base compatible</li>
<li>CertiPUR-US® certified foams</li>
<li>Note: Purchasing mattress and foundation from two different brands may void warranty; see warranty for details</li>
<li>Foundation/box spring sold separately</li>
<li>Mattress ships in a box; please allow 72 hours for your mattress to fully expand after opening</li>
<li>State recycling fee may apply</li>
</ul><br>
<div class=""container-desc"">
    <h2 class=""kas58-header"">Weight &amp; Dimensions</h2>
    <details>
        <summary>Dimensions</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Full Dimension</td>
                    <td class=""kas58-cell""><p>60W x 80D x 15H</p></td>
            </tr>
</tbody>
        </table>
    </details>
    <br>
    <details>
        <summary>Weight</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Weight</td>
                    <td class=""kas58-cell""><p>110lbs.</p></td>
                </tr>
            </tbody>
        </table>
    </details>
</div>",Nectar,Mattress,"1000-1500, 1500-2000, bed-size_california-king, bed-size_full, bed-size_king, bed-size_queen, bed-size_twin, bed-size_twin-xl, Brand_Ashley, Collection_Nectar Ultra Memory Foam 5.1, Color_White, consumer-assembly_no-assembly-required, material_fabric, mattress, Mattress Type_Memory Foam Mattress, nectar, over-2000, product-video_not-available, shipping_not-express, style_traditional, sub-brand_nectar, Type_Memory Foam Mattress, VendorCollectionId_M128, VendorProductStatus_New",2024-12-18T13:45:21-05:00,Bed Size,Queen,,,,,M12831,49895,,100,deny,manual,1799,1999,TRUE,TRUE,8.10E+11,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12811-M12871-M12821-M12831-M12841-M12851-Nectar_5.jpg?v=1734547531,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/M12811-M12871-M12821-M12831-M12841-M12851-Nectar_5.jpg?v=1734547531,lb,,,active
